Read file in one pass,File size is 256Kb
Read exit,0151C9B2
Read entry,0151CA6D
Read exit,01528A15
Read entry,01528AD0
Read exit,01535DAF
Read entry,01535E6A
Read exit,01541DB9
Read entry,01541E74
Read exit,0154DB4E
Read entry,0154DC09
Read exit,0155A8E9
Read entry,0155A9A4
Read exit,015668F3
Read entry,015669AE
Read exit,01576390
Read entry,0157644B
Read exit,01582298
Read entry,01582353
Read exit,0158E071
Read entry,0158E3A8
Read exit,0159B0FE
Read entry,0159B1B9
Read exit,015A6FCF
Read entry,015A708A
Read exit,015BC40B
Read entry,015BC4C6
Read exit,015C83E5
Read entry,015C84A0
Read exit,015D43FC
Read entry,015D44B7
Read exit,015E0F1B
Read entry,015E0FD6
Read exit,015ECEFD
Read entry,015ECFB8
Read exit,015FCE4F
Read entry,015FCF0A
Read exit,016090B2
Read entry,0160916D
Read exit,016150E6
Read entry,016151A1
Read exit,01621BF5
Read entry,01621CB0
Read exit,0162DBEC
Read entry,0162DCA7
Read exit,0163B1D4
Read entry,0163B28F
Read exit,016471D1
Read entry,0164728C
Read exit,01653241
Read entry,016532FC
Read exit,0165FFDD
Read entry,01660098
Read exit,0166BD88
Read entry,0166BE43
Read exit,0167BA25
Read entry,0167BAE0
Read exit,01687A24
Read entry,01687ADF
Read exit,01693A5B
Read entry,01693B16
Read exit,016A07BD
Read entry,016A0878
Read exit,016AC56E
Read entry,016AC629
Read exit,016C1998
Read entry,016C1A53
Read exit,016CD9D4
Read entry,016CDA8F
Read exit,016D98BA
Read entry,016D9975
Read exit,016E66DD
Read entry,016E6798
Read exit,016F2702
Read entry,016F27BD
Read exit,01702676
Read entry,01702731
Read exit,0170E6A9
Read entry,0170E764
Read exit,0171A6A6
Read entry,0171A761
Read exit,017271BB
Read entry,01727276
Read exit,017334A7
Read entry,01733562
Read exit,01740815
Read entry,017408D0
Read exit,0174C88C
Read entry,0174C947
Read exit,0175885B
Read entry,01758916
Read exit,017655ED
Read entry,017656A8
Read exit,01771613
Read entry,017716CE
Read exit,0178151D
Read entry,017815D8
Read exit,0178D597
Read entry,0178D652
Read exit,017995BF
Read entry,0179967A
Read exit,017A634C
Read entry,017A6407
Read exit,017B236D
Read entry,017B2428
Read exit,017C73CA
Read entry,017C7485
Read exit,017D3161
Read entry,017D321C
Read exit,017DEEDA
Read entry,017DEF95
Read exit,017EBC7A
Read entry,017EBD35
Read exit,017F7C7B
Read entry,017F7D36
Read exit,01807BB4
Read entry,01807C6F
Read exit,01813BA0
Read entry,01813C5B
Read exit,0181F991
Read entry,0181FA4C
Read exit,0182C4EB
Read entry,0182C5A6
Read exit,0183873C
Read entry,018387F7
Read exit,01845AD0
Read entry,01845B8B
Read exit,01851AAA
Read entry,01851B65
Read exit,0185DAD3
Read entry,0185DB8E
Read exit,0186A63F
Read entry,0186A6FA
Read exit,0187678F
Read entry,0187684A
Read exit,018866F8
Read entry,018867B3
Read exit,0189277D
Read entry,01892838
Read exit,0189E643
Read entry,0189E6FE
Read exit,018AB3B0
Read entry,018AB46B
Read exit,018B73D1
Read entry,018B748C
Read exit,018CC812
Read entry,018CC8CD
Read exit,018D8843
Read entry,018D88FE
Read exit,018E486F
Read entry,018E492A
Read exit,018F15CF
Read entry,018F168A
Read exit,018FD396
Read entry,018FD6C9
Read exit,0190D292
Read entry,0190D34D
Read exit,019192CC
Read entry,01919387
Read exit,019252D6
Read entry,01925391
Read exit,019322D8
Read entry,01932393
Read exit,0193E08D
Read entry,0193E148
Read exit,0194B6C6
Read entry,0194B781
Read exit,019576E4
Read entry,0195779F
Read exit,019636F2
Read entry,019637AD
Read exit,019701F6
Read entry,019702B1
Read exit,0197C237
Read entry,0197C2F2
Read exit,0198C12B
Read entry,0198C1E6
Read exit,019983D0
Read entry,0199848B
Read exit,019A43D4
Read entry,019A448F
Read exit,019B0EF5
Read entry,019B0FB0
Read exit,019BCF05
Read entry,019BCFC0
Read exit,019D21F4
Read entry,019D22AF
Read exit,019DE2BC
Read entry,019DE377
Read exit,019EA2CF
Read entry,019EA38A
Read exit,019F70D9
Read entry,019F7194
Read exit,01A030CE
Read entry,01A03189
Read exit,01A1301D
Read entry,01A130D8
Read exit,01A1F01B
Read entry,01A1F0D6
Read exit,01A2B06F
Read entry,01A2B12A
Read exit,01A37E1F
Read entry,01A37EDA
Read exit,01A43E4F
Read entry,01A43F0A
Read exit,01A5169E
Read entry,01A51759
Read exit,01A5D6A1
Read entry,01A5D75C
Read exit,01A696B6
Read entry,01A69771
Read exit,01A76464
Read entry,01A7651F
Read exit,01A8249A
Read entry,01A82555
Read exit,01A923FA
Read entry,01A924B5
Read exit,01A9E3DF
Read entry,01A9E49A
Read exit,01AAA406
Read entry,01AAA4C1
Read exit,01AB6F1E
Read entry,01AB6FD9
Read exit,01AC3180
Read entry,01AC323B
Read exit,01AD7F3A
Read entry,01AD7FF5
Read exit,01AE3F59
Read entry,01AE4014
Read exit,01AEFF7E
Read entry,01AF0039
Close entry,01AF097F
Close exit,01AF1513
Read file block-by-block,File size is 256Kb
Open entry,00000000
Read file b-by-b low level,File size is 256Kb
Open entry,00000000
Open exit,000C4712
Block read entry,000C4821
Block read exit,0011B6CD
Block read entry,0011B7E2
Block read exit,001412E7
Block read entry,001413FC
Block read exit,00166EDA
Block read entry,00166FEF
Block read exit,0018C807
Block read entry,0018C91C
Block read exit,001C8DD8
Block read entry,001C8EED
Block read exit,001F1F17
Block read entry,001F202C
